Date,Panamá,Costa Rica,Nicaragua,Guatemala,El Salvador,Honduras
2020-01-22 00:00:00+00:00,0,0,0,0,0,0
2020-01-23 00:00:00+00:00,0,0,0,0,0,0
2020-01-24 00:00:00+00:00,0,0,0,0,0,0
2020-01-25 00:00:00+00:00,0,0,0,0,0,0
2020-01-26 00:00:00+00:00,0,0,0,0,0,0
2020-01-27 00:00:00+00:00,0,0,0,0,0,0
2020-01-28 00:00:00+00:00,0,0,0,0,0,0
2020-01-29 00:00:00+00:00,0,0,0,0,0,0
2020-01-30 00:00:00+00:00,0,0,0,0,0,0
2020-01-31 00:00:00+00:00,0,0,0,0,0,0
2020-02-01 00:00:00+00:00,0,0,0,0,0,0
2020-02-02 00:00:00+00:00,0,0,0,0,0,0
2020-02-03 00:00:00+00:00,0,0,0,0,0,0
2020-02-04 00:00:00+00:00,0,0,0,0,0,0
2020-02-05 00:00:00+00:00,0,0,0,0,0,0
2020-02-06 00:00:00+00:00,0,0,0,0,0,0
2020-02-07 00:00:00+00:00,0,0,0,0,0,0
2020-02-08 00:00:00+00:00,0,0,0,0,0,0
2020-02-09 00:00:00+00:00,0,0,0,0,0,0
2020-02-10 00:00:00+00:00,0,0,0,0,0,0
2020-02-11 00:00:00+00:00,0,0,0,0,0,0
2020-02-12 00:00:00+00:00,0,0,0,0,0,0
2020-02-13 00:00:00+00:00,0,0,0,0,0,0
2020-02-14 00:00:00+00:00,0,0,0,0,0,0
2020-02-15 00:00:00+00:00,0,0,0,0,0,0
2020-02-16 00:00:00+00:00,0,0,0,0,0,0
2020-02-17 00:00:00+00:00,0,0,0,0,0,0
2020-02-18 00:00:00+00:00,0,0,0,0,0,0
2020-02-19 00:00:00+00:00,0,0,0,0,0,0
2020-02-20 00:00:00+00:00,0,0,0,0,0,0
2020-02-21 00:00:00+00:00,0,0,0,0,0,0
2020-02-22 00:00:00+00:00,0,0,0,0,0,0
2020-02-23 00:00:00+00:00,0,0,0,0,0,0
2020-02-24 00:00:00+00:00,0,0,0,0,0,0
2020-02-25 00:00:00+00:00,0,0,0,0,0,0
2020-02-26 00:00:00+00:00,0,0,0,0,0,0
2020-02-27 00:00:00+00:00,0,0,0,0,0,0
2020-02-28 00:00:00+00:00,0,0,0,0,0,0
2020-02-29 00:00:00+00:00,0,0,0,0,0,0
2020-03-01 00:00:00+00:00,0,0,0,0,0,0
2020-03-02 00:00:00+00:00,0,0,0,0,0,0
2020-03-03 00:00:00+00:00,0,0,0,0,0,0
2020-03-04 00:00:00+00:00,0,0,0,0,0,0
2020-03-05 00:00:00+00:00,0,0,0,0,0,0
2020-03-06 00:00:00+00:00,0,1,0,0,0,0
2020-03-07 00:00:00+00:00,0,1,0,0,0,0
2020-03-08 00:00:00+00:00,0,5,0,0,0,0
2020-03-09 00:00:00+00:00,0,9,0,0,0,0
2020-03-10 00:00:00+00:00,1,9,0,0,0,0
2020-03-11 00:00:00+00:00,8,13,0,0,0,2
2020-03-12 00:00:00+00:00,11,22,0,0,0,2
2020-03-13 00:00:00+00:00,27,23,0,0,0,2
2020-03-14 00:00:00+00:00,36,26,0,1,0,2
2020-03-15 00:00:00+00:00,43,27,0,1,0,3
2020-03-16 00:00:00+00:00,55,35,0,2,0,6
2020-03-17 00:00:00+00:00,69,41,0,6,0,8
2020-03-18 00:00:00+00:00,86,50,0,6,0,9
2020-03-19 00:00:00+00:00,109,69,1,9,1,12
2020-03-20 00:00:00+00:00,137,89,1,12,1,24
2020-03-21 00:00:00+00:00,200,117,1,17,3,24
2020-03-22 00:00:00+00:00,313,134,2,19,3,26
2020-03-23 00:00:00+00:00,345,158,2,20,3,30
2020-03-24 00:00:00+00:00,345,177,2,21,5,30
2020-03-25 00:00:00+00:00,443,201,2,24,9,36
2020-03-26 00:00:00+00:00,558,231,2,25,13,52
2020-03-27 00:00:00+00:00,674,263,2,28,13,68
2020-03-28 00:00:00+00:00,786,295,2,34,19,95
2020-03-29 00:00:00+00:00,901,314,2,34,24,110
2020-03-30 00:00:00+00:00,989,330,4,36,30,139
2020-03-31 00:00:00+00:00,1181,347,4,38,32,141
2020-04-01 00:00:00+00:00,1181,375,5,39,32,172
2020-04-02 00:00:00+00:00,1317,396,5,47,41,219
2020-04-03 00:00:00+00:00,1475,416,5,50,46,222
2020-04-04 00:00:00+00:00,1673,435,5,61,56,264
2020-04-05 00:00:00+00:00,1801,454,5,61,62,268
2020-04-06 00:00:00+00:00,1988,467,5,70,69,298
2020-04-07 00:00:00+00:00,2100,483,6,77,78,305
2020-04-08 00:00:00+00:00,2249,502,6,87,93,312
2020-04-09 00:00:00+00:00,2528,539,6,95,103,343
2020-04-10 00:00:00+00:00,2752,558,6,126,117,382
2020-04-11 00:00:00+00:00,2974,577,7,137,118,392
2020-04-12 00:00:00+00:00,3234,595,7,155,125,393
2020-04-13 00:00:00+00:00,3400,612,9,156,137,397
2020-04-14 00:00:00+00:00,3472,618,9,167,149,407
2020-04-15 00:00:00+00:00,3574,626,9,180,159,419
2020-04-16 00:00:00+00:00,3751,642,9,196,164,426
2020-04-17 00:00:00+00:00,4016,649,9,214,177,442
2020-04-18 00:00:00+00:00,4210,655,9,235,190,457
2020-04-19 00:00:00+00:00,4273,660,9,257,201,472
2020-04-20 00:00:00+00:00,4467,662,9,289,218,477
2020-04-21 00:00:00+00:00,4658,669,9,294,225,494
2020-04-22 00:00:00+00:00,4821,681,10,316,237,510
2020-04-23 00:00:00+00:00,5166,686,10,384,250,519
2020-04-24 00:00:00+00:00,5338,687,10,430,274,591
2020-04-25 00:00:00+00:00,5538,693,11,473,274,627
2020-04-26 00:00:00+00:00,5779,695,11,500,298,627
2020-04-27 00:00:00+00:00,6021,697,13,530,323,661
2020-04-28 00:00:00+00:00,6021,705,13,530,345,702
2020-04-29 00:00:00+00:00,6378,713,13,557,377,738
2020-04-30 00:00:00+00:00,6532,719,13,599,395,771
2020-05-01 00:00:00+00:00,6720,725,14,644,424,804
2020-05-02 00:00:00+00:00,7090,733,14,688,446,1010
2020-05-03 00:00:00+00:00,7090,739,14,703,490,1055
2020-05-04 00:00:00+00:00,7197,742,14,730,555,1178
2020-05-05 00:00:00+00:00,7523,755,15,763,587,1270
2020-05-06 00:00:00+00:00,7731,761,15,798,633,1461
2020-05-07 00:00:00+00:00,7868,765,16,832,695,1685
2020-05-08 00:00:00+00:00,8070,773,16,900,742,1771
2020-05-09 00:00:00+00:00,8282,780,16,967,784,1830
2020-05-10 00:00:00+00:00,8448,792,16,1052,889,1972
2020-05-11 00:00:00+00:00,8616,801,16,1114,958,2100
2020-05-12 00:00:00+00:00,8783,804,16,1199,998,2080
2020-05-13 00:00:00+00:00,8944,815,16,1342,1037,2255
2020-05-14 00:00:00+00:00,9118,830,25,1518,1112,2318
2020-05-15 00:00:00+00:00,9268,843,25,1643,1210,2460
2020-05-16 00:00:00+00:00,9449,853,25,1763,1265,2565
2020-05-17 00:00:00+00:00,9606,863,25,1763,1338,2646
2020-05-18 00:00:00+00:00,9726,866,25,1912,1413,2798
2020-05-19 00:00:00+00:00,9867,882,25,2133,1498,2955
2020-05-20 00:00:00+00:00,9977,897,25,2265,1571,2955
2020-05-21 00:00:00+00:00,10116,903,279,2512,1640,3204
2020-05-22 00:00:00+00:00,10267,911,279,2743,1725,3477
2020-05-23 00:00:00+00:00,10577,918,279,3054,1819,3477
2020-05-24 00:00:00+00:00,10926,930,279,3424,1915,3950
2020-05-25 00:00:00+00:00,11183,951,279,3760,1983,4189
2020-05-26 00:00:00+00:00,11447,956,279,3954,2042,4401
2020-05-27 00:00:00+00:00,11728,984,279,4145,2109,4640
2020-05-28 00:00:00+00:00,12131,1000,759,4348,2194,4752
2020-05-29 00:00:00+00:00,12531,1022,885,4607,2278,4752
2020-05-30 00:00:00+00:00,13018,1047,885,4739,2395,5094
2020-05-31 00:00:00+00:00,13463,1056,885,5087,2517,5202
2020-06-01 00:00:00+00:00,13837,1084,885,5336,2582,5362
2020-06-02 00:00:00+00:00,14095,1105,885,5586,2653,5527
2020-06-03 00:00:00+00:00,14609,1157,950,5760,2705,5690
2020-06-04 00:00:00+00:00,15044,1194,1309,6154,2781,5880
2020-06-05 00:00:00+00:00,15463,1228,1309,6485,2849,5971
2020-06-06 00:00:00+00:00,16004,1263,1309,6792,2934,6155
2020-06-07 00:00:00+00:00,16425,1318,1309,7055,3015,6327
2020-06-08 00:00:00+00:00,16854,1342,1309,7502,3104,6450
2020-06-09 00:00:00+00:00,17233,1375,1309,7866,3191,6935
2020-06-10 00:00:00+00:00,17889,1461,1309,8221,3274,7360
2020-06-11 00:00:00+00:00,18586,1538,1655,8561,3373,7669
2020-06-12 00:00:00+00:00,19211,1612,1655,8982,3481,8132
2020-06-13 00:00:00+00:00,20059,1662,1655,9491,3603,8455
2020-06-14 00:00:00+00:00,21418,1715,1655,9845,3720,8858
2020-06-15 00:00:00+00:00,21422,1744,1655,10272,3826,9178
2020-06-16 00:00:00+00:00,21962,1796,1655,10706,3941,9656
2020-06-17 00:00:00+00:00,22597,1871,1655,11251,4066,10299
2020-06-18 00:00:00+00:00,23351,1939,2014,11868,4200,10739
2020-06-19 00:00:00+00:00,24274,2058,2014,12509,4329,11258
2020-06-20 00:00:00+00:00,25222,2127,2014,12755,4475,12306
2020-06-21 00:00:00+00:00,26030,2213,2014,13145,4626,12769
2020-06-22 00:00:00+00:00,26752,2277,2014,13769,4808,13356
2020-06-23 00:00:00+00:00,27314,2368,2014,14540,4973,13943
2020-06-24 00:00:00+00:00,28030,2515,2014,14819,5150,14571
2020-06-25 00:00:00+00:00,29037,2684,2014,15619,5336,15366
2020-06-26 00:00:00+00:00,29905,2836,2014,15828,5517,15994
2020-06-27 00:00:00+00:00,30658,2979,2014,16397,5727,17007
2020-06-28 00:00:00+00:00,31686,3130,2014,16930,5934,18082
2020-06-29 00:00:00+00:00,32785,3269,2014,17409,6173,18818
2020-06-30 00:00:00+00:00,33550,3459,2014,18096,6438,19558
2020-07-01 00:00:00+00:00,34463,3753,2014,19011,6736,20262
2020-07-02 00:00:00+00:00,35237,4023,2182,20072,7000,21120
2020-07-03 00:00:00+00:00,35995,4311,2182,21293,7267,22116
2020-07-04 00:00:00+00:00,36983,4621,2182,22501,7507,22921
2020-07-05 00:00:00+00:00,38149,4996,2182,23248,7777,23943
2020-07-06 00:00:00+00:00,39334,5241,2182,23972,8027,24665
2020-07-07 00:00:00+00:00,40291,5486,2182,24787,8307,25428
2020-07-08 00:00:00+00:00,41251,5836,2182,25411,8566,25978
2020-07-09 00:00:00+00:00,42216,6485,2411,26658,8844,26384
2020-07-10 00:00:00+00:00,43257,6845,2411,27619,9142,27053
2020-07-11 00:00:00+00:00,44332,7231,2411,28598,9391,27583
2020-07-12 00:00:00+00:00,45633,7596,2411,29355,9674,28090
2020-07-13 00:00:00+00:00,47173,8036,2411,29742,9978,28579
2020-07-14 00:00:00+00:00,48096,8482,2411,30872,10303,29106
2020-07-15 00:00:00+00:00,49243,8986,2712,32074,10645,30036
2020-07-16 00:00:00+00:00,50373,9546,2712,32939,10957,30867
2020-07-17 00:00:00+00:00,51408,9969,2712,33809,11207,31745
2020-07-18 00:00:00+00:00,52261,10551,2712,38042,11508,32793
2020-07-19 00:00:00+00:00,53468,11114,2712,38677,11846,33835
2020-07-20 00:00:00+00:00,54426,11534,2712,39039,12207,34611
2020-07-21 00:00:00+00:00,55153,11811,2712,40229,12582,35345
2020-07-22 00:00:00+00:00,55906,12361,3004,41135,12975,36102
2020-07-23 00:00:00+00:00,56817,13129,3004,42192,13377,36902
2020-07-24 00:00:00+00:00,57993,13669,3004,43283,13792,37559
2020-07-25 00:00:00+00:00,58864,14600,3004,44492,14221,38438
2020-07-26 00:00:00+00:00,60296,15229,3004,45053,14630,39276
2020-07-27 00:00:00+00:00,61442,15841,3004,45309,15035,39741
2020-07-28 00:00:00+00:00,62223,16344,3004,46451,15446,40460
2020-07-29 00:00:00+00:00,63269,16800,3080,47605,15841,40944
2020-07-30 00:00:00+00:00,64191,17290,3080,48826,16230,41426
2020-07-31 00:00:00+00:00,65256,17820,3080,49789,16632,42014
2020-08-01 00:00:00+00:00,66383,18187,3080,50979,17050,42685
2020-08-02 00:00:00+00:00,67453,18975,3080,51306,17448,43197
2020-08-03 00:00:00+00:00,68456,19402,3080,51542,17843,43794
2020-08-04 00:00:00+00:00,69424,19837,3080,52365,18262,44299
2020-08-05 00:00:00+00:00,70231,20417,3266,53509,18701,45098
2020-08-06 00:00:00+00:00,71418,21070,3266,54339,19126,45755
2020-08-07 00:00:00+00:00,72560,22081,3266,55270,19544,46365
2020-08-08 00:00:00+00:00,73651,22802,3266,56189,19978,46973
2020-08-09 00:00:00+00:00,74492,23286,3266,56605,20423,47454
2020-08-10 00:00:00+00:00,75394,23872,3266,56987,20872,47872
2020-08-11 00:00:00+00:00,76464,24508,3266,57966,21269,48403
2020-08-12 00:00:00+00:00,77377,25057,3413,59089,21644,48657
2020-08-13 00:00:00+00:00,78446,26129,3413,60284,21993,49042
2020-08-14 00:00:00+00:00,79402,26931,3413,61428,22314,49467
2020-08-15 00:00:00+00:00,80665,27737,3413,62313,22619,49979
2020-08-16 00:00:00+00:00,81940,28465,3413,62562,22912,50502
2020-08-17 00:00:00+00:00,82543,29084,3413,62944,23193,50995
2020-08-18 00:00:00+00:00,82790,29643,3413,63847,23462,51670
2020-08-19 00:00:00+00:00,83754,30409,3540,64881,23717,52298
2020-08-20 00:00:00+00:00,83855,31075,3540,65983,23964,52819
2020-08-21 00:00:00+00:00,84392,32134,3540,66941,24200,53381
2020-08-22 00:00:00+00:00,85480,33084,3540,67856,24420,53983
2020-08-23 00:00:00+00:00,86900,33820,3540,68188,24622,54511
2020-08-24 00:00:00+00:00,87485,34463,3540,68533,24811,55479
2020-08-25 00:00:00+00:00,88381,35305,3540,69651,24986,55877
2020-08-26 00:00:00+00:00,89082,36307,3659,70714,25140,56649
2020-08-27 00:00:00+00:00,89982,37292,3659,71856,25284,57669
2020-08-28 00:00:00+00:00,90624,38485,3659,72921,25415,58810
2020-08-29 00:00:00+00:00,91337,39699,3659,73679,25537,59645
2020-08-30 00:00:00+00:00,92065,39699,3659,73912,25635,60174
2020-08-31 00:00:00+00:00,92982,41287,3659,74074,25729,61014
2020-09-01 00:00:00+00:00,93552,42184,3659,74893,25820,61769
2020-09-02 00:00:00+00:00,94084,43305,3773,75644,25904,62526
2020-09-03 00:00:00+00:00,94914,44458,3773,76358,26000,63158
2020-09-04 00:00:00+00:00,95596,45680,3773,77040,26099,63798
2020-09-05 00:00:00+00:00,96305,46920,3773,77481,26206,64352
2020-09-06 00:00:00+00:00,97043,46920,3773,77683,26308,64764
2020-09-07 00:00:00+00:00,97578,48780,3773,77828,26413,64814
2020-09-08 00:00:00+00:00,98407,49897,3773,78721,26511,65218
2020-09-09 00:00:00+00:00,99042,51224,3877,79622,26602,65597
2020-09-10 00:00:00+00:00,99715,52549,3877,80306,26688,65802
2020-09-11 00:00:00+00:00,100330,53969,3877,81009,26773,66049
2020-09-12 00:00:00+00:00,101041,55454,3877,81658,26851,67136
2020-09-13 00:00:00+00:00,101745,55454,3877,81909,26928,67789
2020-09-14 00:00:00+00:00,102204,57361,3877,82172,27009,68620
2020-09-15 00:00:00+00:00,102832,58137,3877,82684,27088,68620
2020-09-16 00:00:00+00:00,103466,59516,3979,82924,27163,69660
2020-09-17 00:00:00+00:00,104138,60818,3979,83664,27249,70120
2020-09-18 00:00:00+00:00,104879,62374,3979,84344,27346,70611
2020-09-19 00:00:00+00:00,105601,63712,3979,85152,27428,71143
2020-09-20 00:00:00+00:00,106203,63712,3979,85444,27553,71616
2020-09-21 00:00:00+00:00,106810,65602,3979,85681,27798,72075
2020-09-22 00:00:00+00:00,107284,66689,3979,86623,27954,72306
2020-09-23 00:00:00+00:00,107990,68059,4065,87442,28201,72675
2020-09-24 00:00:00+00:00,108726,69459,4065,87933,28415,73193
2020-09-25 00:00:00+00:00,109431,70816,4065,88878,28630,73840
2020-09-26 00:00:00+00:00,110108,72049,4065,89702,28722,74548
2020-09-27 00:00:00+00:00,110555,72049,4065,90092,28630,74548
2020-09-28 00:00:00+00:00,111277,73714,4065,90263,28809,75537
2020-09-29 00:00:00+00:00,111853,74604,4065,90968,28981,76098
2020-09-30 00:00:00+00:00,112595,75760,4146,91746,29077,76900
2020-10-01 00:00:00+00:00,113342,76828,4146,92409,29175,77598
2020-10-02 00:00:00+00:00,113962,77829,4146,93090,29269,78269
2020-10-03 00:00:00+00:00,114653,79182,4146,93748,29358,78788
2020-10-04 00:00:00+00:00,115286,79182,4146,93963,29450,79629
2020-10-05 00:00:00+00:00,115919,81129,4146,94182,29539,80020
2020-10-06 00:00:00+00:00,116602,82142,4146,94870,29634,80662
2020-10-07 00:00:00+00:00,117300,83497,4225,95704,29737,81016
2020-10-08 00:00:00+00:00,118054,84828,4225,96480,29842,81672
2020-10-09 00:00:00+00:00,118841,86053,4225,96935,29951,82552
2020-10-10 00:00:00+00:00,119666,87439,4225,97544,30070,83146
2020-10-11 00:00:00+00:00,120313,87439,4225,97715,30196,84081
2020-10-12 00:00:00+00:00,120802,89223,4225,97826,30335,84413
2020-10-13 00:00:00+00:00,121296,90238,4225,98380,30480,84852
2020-10-14 00:00:00+00:00,122128,91780,4297,99094,30766,85458
2020-10-15 00:00:00+00:00,122883,93152,4297,99765,31061,86089
2020-10-16 00:00:00+00:00,123498,94348,4297,100431,31265,86691
2020-10-17 00:00:00+00:00,124107,95514,4297,101028,31456,87594
2020-10-18 00:00:00+00:00,124745,95514,4297,101360,31666,88425
2020-10-19 00:00:00+00:00,125181,97075,4297,101599,31826,89381
2020-10-20 00:00:00+00:00,125739,97922,4297,102219,31975,90232
2020-10-21 00:00:00+00:00,126435,99425,4362,102415,32120,91078
2020-10-22 00:00:00+00:00,127227,100616,4362,103172,32262,91509
2020-10-23 00:00:00+00:00,127866,101826,4362,103902,32421,91509
2020-10-24 00:00:00+00:00,128515,103088,4362,104632,32585,92724
2020-10-25 00:00:00+00:00,129200,103088,4362,104787,32752,93214
2020-10-26 00:00:00+00:00,129751,104460,4362,104894,32925,93966
2020-10-27 00:00:00+00:00,130422,105322,4362,105571,33090,94623
2020-10-28 00:00:00+00:00,131247,106553,4424,106320,33264,95199
2020-10-29 00:00:00+00:00,132045,107570,4424,106790,33445,96150
2020-10-30 00:00:00+00:00,132867,108866,4424,107339,33631,96888
2020-10-31 00:00:00+00:00,133598,109971,4424,107939,33826,96888
2020-11-01 00:00:00+00:00,134336,109971,4424,108104,34015,98212
2020-11-02 00:00:00+00:00,134915,111257,4424,108104,34214,98405
2020-11-03 00:00:00+00:00,135592,112120,4424,108483,34404,98688
2020-11-04 00:00:00+00:00,136024,113261,4480,109147,34577,99124
2020-11-05 00:00:00+00:00,136567,114367,4480,109849,34782,99347
2020-11-06 00:00:00+00:00,137760,115417,4480,110502,34966,99576
2020-11-07 00:00:00+00:00,138506,116363,4480,111050,35145,100041
2020-11-08 00:00:00+00:00,139527,116363,4480,111262,35326,100041
2020-11-09 00:00:00+00:00,140331,117587,4480,111360,35509,100573
2020-11-10 00:00:00+00:00,141302,118566,4480,112129,35684,100804
2020-11-11 00:00:00+00:00,142465,119768,4533,112811,35862,101169
2020-11-12 00:00:00+00:00,143352,120939,4533,113543,36030,101468
2020-11-13 00:00:00+00:00,144477,122123,4533,114123,36195,102079
2020-11-14 00:00:00+00:00,145309,123223,4533,114719,36358,102555
2020-11-15 00:00:00+00:00,146653,123223,4533,114885,36516,103102
2020-11-16 00:00:00+00:00,147667,124592,4533,115032,36669,103239
2020-11-17 00:00:00+00:00,148721,125590,4533,115730,36819,103488
2020-11-18 00:00:00+00:00,149833,127012,4583,116381,36965,103488
2020-11-19 00:00:00+00:00,151089,128231,4583,117066,37109,103488
2020-11-20 00:00:00+00:00,152289,129418,4583,117757,37250,103551
2020-11-21 00:00:00+00:00,153577,129418,4583,118417,37404,104435
2020-11-22 00:00:00+00:00,154783,129418,4583,118629,37562,104435
2020-11-23 00:00:00+00:00,155658,132295,4583,118722,37719,105211
2020-11-24 00:00:00+00:00,156930,133190,4583,119349,37884,105211
2020-11-25 00:00:00+00:00,158532,134520,4629,119989,38058,106116
2020-11-26 00:00:00+00:00,160287,135742,4629,120685,38228,106681
2020-11-27 00:00:00+00:00,161744,137093,4629,121132,38405,107134
2020-11-28 00:00:00+00:00,163453,137093,4629,121798,38586,107513
2020-11-29 00:00:00+00:00,164729,137093,4629,121971,38758,107888
2020-11-30 00:00:00+00:00,165806,139638,4629,122062,38941,108253
2020-12-01 00:00:00+00:00,167311,140172,4629,122774,39130,108253
2020-12-02 00:00:00+00:00,169339,141340,4671,123460,39327,109144
2020-12-03 00:00:00+00:00,171219,142505,4671,124053,39515,109760
2020-12-04 00:00:00+00:00,173607,143685,4671,124805,39718,109760
2020-12-05 00:00:00+00:00,175907,143685,4671,125352,39930,109960
2020-12-06 00:00:00+00:00,177719,143685,4671,125550,40131,111023
2020-12-07 00:00:00+00:00,179230,146421,4671,125674,40345,111023
2020-12-08 00:00:00+00:00,181166,147430,4671,126473,40551,111707
2020-12-09 00:00:00+00:00,182977,148688,4709,127127,40741,112792
2020-12-10 00:00:00+00:00,185424,149815,4709,127786,40946,113207
2020-12-11 00:00:00+00:00,187779,150947,4709,128541,41163,113708
2020-12-12 00:00:00+00:00,190585,150947,4709,129099,41394,114043
2020-12-13 00:00:00+00:00,193007,150947,4709,129282,41631,114359
2020-12-14 00:00:00+00:00,194619,153169,4709,129405,41880,114642
2020-12-15 00:00:00+00:00,196987,154096,4709,130082,42132,114943
2020-12-16 00:00:00+00:00,199947,155263,4748,130828,42397,115317
2020-12-17 00:00:00+00:00,203295,156388,4748,131435,42641,115474
2020-12-18 00:00:00+00:00,206310,157472,4748,132062,42914,116212
2020-12-19 00:00:00+00:00,209584,157472,4748,132595,43195,116212
2020-12-20 00:00:00+00:00,212339,157472,4748,132765,43477,117022
2020-12-21 00:00:00+00:00,214038,159893,4748,132867,43772,117190
